eventType,eventTime,symbol,newClientOrderId,side,orderType,quantity,price,orderId,orderTime,lastTradeQuantity,totalTradeQuantity,priceLastTrade,commission,commissionAsset,tradeId,isBuyerMaker,creationTime,totalQuoteTradeQuantity,_id
executionReport,8:44:34 AM,DOGEUSD,ngyGxnqJvSk7zapoKF5Y7q,SELL,LIMIT,265.00000000,0.1887,112053812,8:44:34 AM,265.00000000,265.00000000,0.1887,0.00012186,BNB,13836310,true,8:44:32 AM,50.0055,DSb4be10Z1IvEoYV
executionReport,6:54:48 PM,DOGEUSD,ZvkPSe9JtZuCU8QokwoXLG,SELL,LIMIT,288.00000000,0.1739,112652921,6:54:48 PM,288.00000000,288.00000000,0.1739,0.00012391,BNB,13861718,true,6:54:41 PM,50.0832,DSh5n2VF7aHt63cV
executionReport,6:55:28 AM,DOGEUSD,flhlisWw9MS1gpGtjWfCin,BUY,LIMIT,245.00000000,0.2034,111130564,6:55:28 AM,245.00000000,245.00000000,0.2034,0.00011973,BNB,13805186,true,5:47:52 AM,49.8330,DXiTg1qz6r1HMjcq
executionReport,7:42:20 AM,DOGEUSD,PZG95GVtOkPtdRzKECBBSW,SELL,LIMIT,286.00000000,0.1748,112449723,7:42:20 AM,286.00000000,286.00000000,0.1748,0.00012391,BNB,13853078,true,7:42:19 AM,49.9928,DYned1d2mcmrDPSF
executionReport,6:00:28 AM,DOGEUSD,SQCc7qpuIjoRtsdkdnjH1O,SELL,LIMIT,233.00000000,0.2145,110773672,6:00:28 AM,233.00000000,233.00000000,0.2145,0.00011484,BNB,13792107,true,6:00:22 AM,49.9785,DayyxIEp1TwfKeWv
executionReport,6:27:40 AM,DOGEUSD,A1Ku2mg27pLgriuWDaC1Ay,BUY,LIMIT,279.00000000,0.1791,112403533,6:27:40 AM,279.00000000,279.00000000,0.1791,0.00012422,BNB,13851578,true,5:40:13 AM,49.9689,Dhirol7dTOAcZzoz
executionReport,12:13:55 PM,DOGEUSD,T3p0qOcFDOBNujcBU69qFV,SELL,LIMIT,242.00000000,0.2070,110866681,12:13:55 PM,242.00000000,242.00000000,0.2070,0.00011826,BNB,13795233,true,12:13:47 PM,50.0940,DjSPiMtwwm0ZNsc9
executionReport,3:57:55 PM,DOGEUSD,OUWWty9jiXKSYhXK0fdKhu,BUY,LIMIT,255.00000000,0.1954,111812515,3:57:55 PM,255.00000000,255.00000000,0.1954,0.00012126,BNB,13829537,true,3:54:05 PM,49.8270,DmMXb2oBMEC7j2mP
executionReport,7:08:59 AM,DOGEUSD,Wt0udlKCGhWx1sGGPvkN2s,SELL,LIMIT,236.00000000,0.2123,110792523,7:08:59 AM,236.00000000,236.00000000,0.2123,0.00011624,BNB,13792571,true,7:08:54 AM,50.1028,DuuGnz0UlYOmDmd3
executionReport,11:03:54 PM,DOGEUSD,um34eWSbHH2GJoADofKVKf,SELL,LIMIT,236.00000000,0.2121,110405497,11:03:54 PM,236.00000000,236.00000000,0.2121,0.00011880,BNB,13783322,true,11:03:50 PM,50.0556,DxmbT8uxhzt0nRaj
executionReport,6:54:37 PM,DOGEUSD,SdPImDMulghA00JuJ77KL0,SELL,LIMIT,288.00000000,0.1738,112652848,6:54:37 PM,288.00000000,288.00000000,0.1738,0.00012389,BNB,13861689,true,6:54:33 PM,50.0544,Dyg312prtjCCkj7F
executionReport,6:45:18 AM,DOGEUSD,DgNE9FCtsdKBqLvS7gk3hY,SELL,LIMIT,235.00000000,0.2131,110786676,6:45:18 AM,235.00000000,235.00000000,0.2131,0.00011555,BNB,13792425,true,6:45:11 AM,50.0785,E25tH5DAisT5M5pG
executionReport,6:37:38 AM,DOGEUSD,LU9v293dLBjfxWgVIsOEJj,SELL,LIMIT,281.00000000,0.1782,112422534,6:37:38 AM,281.00000000,281.00000000,0.1782,0.00012434,BNB,13851766,false,6:37:38 AM,50.0742,E3Fjp4le7BzlRRU3
executionReport,7:25:53 AM,DOGEUSD,9OZls25x4lQyeMeYLphRzR,SELL,LIMIT,255.00000000,0.1961,117300552,7:25:53 AM,255.00000000,255.00000000,0.1961,0.00012483,BNB,14075084,true,7:25:49 AM,50.0055,EANbxZmUMe51jSrI
executionReport,8:41:51 AM,DOGEUSD,lP6lbnqbaaG9oAHmkpPMlk,SELL,LIMIT,251.00000000,0.1995,111171640,8:41:51 AM,251.00000000,251.00000000,0.1995,0.00012257,BNB,13806193,true,8:41:49 AM,50.0745,EHKy98VvBDnsAIAR
executionReport,4:42:15 AM,DOGEUSD,ZrnunAPoxHE9qSZGyC23j1,SELL,LIMIT,277.00000000,0.1806,112384386,4:42:15 AM,277.00000000,277.00000000,0.1806,0.00012269,BNB,13850455,true,4:42:12 AM,50.0262,EJHwnY4NazsziQnr
executionReport,9:55:09 PM,DOGEUSD,6jRM5rfCyNCp2HACoXIZgs,SELL,LIMIT,293.00000000,0.1705,112718452,9:55:09 PM,293.00000000,293.00000000,0.1705,0.00012489,BNB,13864247,true,9:55:05 PM,49.9565,EPCrotYweMXfRvtl
executionReport,6:33:35 AM,DOGEUSD,5R887FuZku7kixCLdAUgnI,BUY,LIMIT,232.00000000,0.2152,110007570,6:33:35 AM,232.00000000,232.00000000,0.2152,0.00011992,BNB,13775041,true,1:03:29 AM,49.9264,ESo5q4aYcW00Fq1L
executionReport,1:49:38 AM,DOGEUSD,YOFGYdoQ4HUtHlCtl4fXRK,SELL,LIMIT,260.00000000,0.1925,111947781,1:49:38 AM,260.00000000,260.00000000,0.1925,0.00012405,BNB,13833675,true,1:49:36 AM,50.0500,ET1dzGEvD2ppO9nU
executionReport,11:52:30 PM,DOGEUSD,bqGycKWtDfOFIX6yPgTvc1,SELL,LIMIT,255.00000000,0.1958,111917147,11:52:30 PM,255.00000000,255.00000000,0.1958,0.00012198,BNB,13832834,true,11:52:26 PM,49.9290,EVBfUGuUz1RzPk8p
executionReport,6:00:12 AM,DOGEUSD,I1mZHrruwyNZkM0vXT4j36,BUY,LIMIT,232.00000000,0.2148,110772916,6:00:12 AM,232.00000000,232.00000000,0.2148,0.00011424,BNB,13792071,true,5:58:56 AM,49.8336,EZMuv2985PGGPwFN
executionReport,7:41:16 PM,DOGEUSD,nbiplppR9ZKjTcqrRpWqBD,SELL,LIMIT,292.00000000,0.1714,112669991,7:41:16 PM,292.00000000,292.00000000,0.1714,0.00012374,BNB,13862574,true,7:41:13 PM,50.0488,EZZXygAHCkDb9OTW
executionReport,1:15:28 PM,DOGEUSD,Kz0a0SVOaM434nPnnc9Pex,BUY,LIMIT,233.00000000,0.2140,110236464,1:15:28 PM,233.00000000,233.00000000,0.2140,0.00011904,BNB,13778125,true,1:12:20 PM,49.8620,EnPFLpa13MoEnlTv
executionReport,1:51:31 PM,DOGEUSD,74Mr0HqDUYDTPKjkIKezkz,SELL,LIMIT,276.00000000,0.1810,112158401,1:51:31 PM,10.00000000,276.00000000,0.1810,0.00000435,BNB,13841782,true,1:51:24 PM,49.9560,Enu0BPKHv24RWNXg
executionReport,2:03:21 AM,DOGEUSD,piHgjMo8NMHmgWCFSv6nXB,SELL,LIMIT,260.00000000,0.1926,111951218,2:03:21 AM,149.00000000,260.00000000,0.1926,0.00007098,BNB,13833760,true,2:03:04 AM,50.0760,EoGMjzaZbQ72RW99
executionReport,6:33:38 PM,DOGEUSD,0ZJJxEvIOTkjam8gQL6NdQ,BUY,LIMIT,235.00000000,0.2126,110333961,6:33:38 PM,235.00000000,235.00000000,0.2126,0.00011899,BNB,13781329,true,6:31:16 PM,49.9610,EseeeORijwFwu4ec
executionReport,4:48:48 AM,DOGEUSD,Uj2FHRBnvHKToUB5MTR5iK,SELL,LIMIT,277.00000000,0.1805,112387303,4:48:48 AM,54.00000000,277.00000000,0.1805,0.00002385,BNB,13850533,true,4:48:40 AM,49.9985,F38KMG4ivYjTM6GQ
executionReport,8:44:51 AM,DOGEUSD,zvHUXMLIM83iYNlnGy35oi,SELL,LIMIT,265.00000000,0.1885,112054012,8:44:51 AM,265.00000000,265.00000000,0.1885,0.00012218,BNB,13836346,true,8:44:48 AM,49.9525,F42GgIeCWeZweAsa
executionReport,1:18:50 PM,DOGEUSD,vpmtdUMpRWQF5UafmlqHtL,BUY,LIMIT,276.00000000,0.1811,112144756,1:18:50 PM,276.00000000,276.00000000,0.1811,0.00012133,BNB,13841071,true,1:16:52 PM,49.9836,FC19hiQoM0Podcge
executionReport,11:44:54 PM,DOGEUSD,TovuXcOPN4MBNPGfLc5vSL,SELL,LIMIT,236.00000000,0.2115,110415511,11:44:54 PM,236.00000000,236.00000000,0.2115,0.00011905,BNB,13783543,true,11:44:50 PM,49.9140,FElf7yJS3hRc0fZh
executionReport,8:47:43 AM,DOGEUSD,Ysr40foJ7Ugjpe6uhnKnrM,SELL,LIMIT,266.00000000,0.1880,112055468,8:47:43 AM,266.00000000,266.00000000,0.1880,0.00012203,BNB,13836441,true,8:47:43 AM,50.0080,FOH2XEbkxOVIWuef
executionReport,6:34:34 AM,DOGEUSD,YjJ2dnBDN3pYp6JpmJVTPy,SELL,LIMIT,280.00000000,0.1787,112421000,6:34:34 AM,280.00000000,280.00000000,0.1787,0.00012414,BNB,13851691,true,6:34:26 AM,50.0360,FRFbgp5vrS4wdGsX
executionReport,12:21:27 PM,DOGEUSD,ho2oB1qwnA4vhGei7OXRCF,SELL,LIMIT,272.00000000,0.1841,112121333,12:21:27 PM,272.00000000,272.00000000,0.1841,0.00012087,BNB,13839364,true,12:21:26 PM,50.0752,FSi3SYX9FltB0JCq
executionReport,5:40:03 AM,DOGEUSD,k1PV63cjuMV9pbLNB92O0O,BUY,LIMIT,279.00000000,0.1792,112399391,5:40:03 AM,279.00000000,279.00000000,0.1792,0.00012280,BNB,13851266,true,5:29:00 AM,49.9968,FUStFkFELx4oJN8S
executionReport,12:14:35 PM,DOGEUSD,qF2j0IBak8aToYpR9LujAU,SELL,LIMIT,268.00000000,0.1864,112116971,12:14:35 PM,268.00000000,268.00000000,0.1864,0.00011990,BNB,13838899,true,12:14:27 PM,49.9552,FVcLgJqryCPw5oXh
executionReport,7:13:23 AM,DOGEUSD,pnR0lrTI4oR25hsmhoN8xH,BUY,LIMIT,281.00000000,0.1779,112422540,7:13:23 AM,281.00000000,281.00000000,0.1779,0.00012405,BNB,13852114,true,6:37:38 AM,49.9899,FXD2zPhr3vEnpfFA
executionReport,5:16:57 AM,DOGEUSD,xU6au9FqCHT6CGzOYDcFaW,SELL,LIMIT,277.00000000,0.1802,112395701,5:16:57 AM,277.00000000,277.00000000,0.1802,0.00012276,BNB,13850782,true,5:16:48 AM,49.9154,Fnl8lyCGVbrbKfQ5
executionReport,4:57:29 PM,DOGEUSD,mS3775qz0gxCsKqmVbRTRd,BUY,LIMIT,232.00000000,0.2150,110608791,4:57:29 PM,232.00000000,232.00000000,0.2150,0.00011631,BNB,13788039,true,3:52:17 PM,49.8800,Fqmjx22JwjM8e99F
executionReport,2:41:19 PM,DOGEUSD,IEPaRdYUKD6OhVubeTub5O,BUY,LIMIT,280.00000000,0.1783,112578895,2:41:19 PM,280.00000000,280.00000000,0.1783,0.00012097,BNB,13858220,true,2:12:51 PM,49.9240,G7WIqoEdgKsow80l
executionReport,6:04:45 AM,DOGEUSD,T52iCatR178ZdUUjEr9Xan,SELL,LIMIT,231.00000000,0.2162,110105517,6:04:45 AM,231.00000000,231.00000000,0.2162,0.00011933,BNB,13774874,true,6:04:35 AM,49.9422,GAgtLarYrRBnHLu0
executionReport,2:57:58 PM,DOGEUSD,a6cGeNiV1gvAzfv2HjN4x8,BUY,LIMIT,245.00000000,0.2041,110915998,2:57:58 PM,245.00000000,245.00000000,0.2041,0.00012032,BNB,13797136,true,2:56:32 PM,50.0045,GAreM6FOa2DynZuc
executionReport,1:53:24 PM,DOGEUSD,O0u0LToc7ykmEt2Ofzn1IM,SELL,LIMIT,277.00000000,0.1808,112159432,1:53:24 PM,277.00000000,277.00000000,0.1808,0.00012146,BNB,13841890,true,1:53:23 PM,50.0816,GJeTT0lxLnv4IeSM
executionReport,12:40:24 AM,DOGEUSD,rsgi5fhgVvElqEGeKLz8BP,BUY,LIMIT,259.00000000,0.1928,111932034,12:40:24 AM,259.00000000,259.00000000,0.1928,0.00012338,BNB,13833318,true,12:38:09 AM,49.9352,GMJhwpcQA4e0QjRQ
executionReport,1:16:52 PM,DOGEUSD,gDpYTaNEAyOL9x3mQAjsHp,BUY,LIMIT,275.00000000,0.1813,112141398,1:16:52 PM,275.00000000,275.00000000,0.1813,0.00012119,BNB,13840970,true,1:11:06 PM,49.8575,GMZXzqc3Nq71nq9E
executionReport,3:58:04 PM,DOGEUSD,YBdphhJymqA29WUVe3Ny8B,SELL,LIMIT,256.00000000,0.1955,111813398,3:58:04 PM,256.00000000,256.00000000,0.1955,0.00012148,BNB,13829542,true,3:57:56 PM,50.0480,GN3xOFnNUx7e0suw
executionReport,7:24:36 PM,DOGEUSD,nUuLLzDWWXXGr1syB0NaUT,BUY,LIMIT,288.00000000,0.1736,112653188,7:24:36 PM,288.00000000,288.00000000,0.1736,0.00012303,BNB,13861945,true,6:55:15 PM,49.9968,GSwWqewBbCEVGOOa
executionReport,1:07:47 PM,DOGEUSD,J3d7LG2RjevKDu6vq2QAhc,SELL,LIMIT,273.00000000,0.1832,112138772,1:07:47 PM,273.00000000,273.00000000,0.1832,0.00012069,BNB,13840435,true,1:07:42 PM,50.0136,GbylttiUrwaE4uKt
executionReport,10:00:40 PM,DOGEUSD,Ty9bY77cMGZK3qOQK32dF8,BUY,LIMIT,253.00000000,0.1973,111872764,10:00:40 PM,253.00000000,253.00000000,0.1973,0.00012140,BNB,13832214,true,8:39:11 PM,49.9169,Gf1sizxjKuJZDmgj
executionReport,1:16:52 PM,DOGEUSD,2MjDhaQI3DYMLM1i2EvZHB,BUY,LIMIT,275.00000000,0.1813,112141396,1:16:52 PM,275.00000000,275.00000000,0.1813,0.00012119,BNB,13840968,true,1:11:06 PM,49.8575,GiYIxxaJjd6YfKZK
executionReport,6:07:38 AM,DOGEUSD,rAcE1ZfyozcJplKSeONNBb,SELL,LIMIT,234.00000000,0.2135,110777063,6:07:38 AM,234.00000000,234.00000000,0.2135,0.00011531,BNB,13792242,true,6:07:34 AM,49.9590,GkmtifUlMu1OiVJy
executionReport,6:45:18 AM,DOGEUSD,Dq0fCkFteG8hhIFcy4Bmlf,SELL,LIMIT,235.00000000,0.2131,110786677,6:45:18 AM,235.00000000,235.00000000,0.2131,0.00011555,BNB,13792426,true,6:45:11 AM,50.0785,GmIncXHpXw0vIrzU
executionReport,1:10:51 PM,DOGEUSD,zZpl0V0hkp7CdmRIbTdMxB,BUY,LIMIT,275.00000000,0.1815,112140181,1:10:51 PM,161.00000000,275.00000000,0.1815,0.00007104,BNB,13840738,true,1:09:51 PM,49.9125,GrMyFnjh1tq3oVVt
executionReport,3:54:04 PM,DOGEUSD,VNeU7QnsdusAVSasQSy6Iy,SELL,LIMIT,255.00000000,0.1957,111812506,3:54:04 PM,255.00000000,255.00000000,0.1957,0.00012115,BNB,13829492,true,3:54:03 PM,49.9035,GrcJvIonlBW6jnd2
executionReport,8:37:13 AM,DOGEUSD,fPGeMg9LO8E2BdK6WN09G6,SELL,LIMIT,250.00000000,0.2004,111169454,8:37:13 AM,250.00000000,250.00000000,0.2004,0.00012203,BNB,13805822,true,8:37:12 AM,50.1000,GxLFscps7RAHhEK6
executionReport,12:14:11 PM,DOGEUSD,6ahsbs6dZKJ5Rgh6pzpxhy,BUY,LIMIT,267.00000000,0.1869,112116301,12:14:11 PM,267.00000000,267.00000000,0.1869,0.00011967,BNB,13838780,true,12:13:22 PM,49.9023,Gz6RHiZ59zCNDt81
executionReport,3:13:55 PM,DOGEUSD,jYBb2tQtoZPZE1bLRei9qI,BUY,LIMIT,253.00000000,0.1973,111799929,3:13:55 PM,253.00000000,253.00000000,0.1973,0.00012155,BNB,13829093,true,3:09:21 PM,49.9169,H2C3gmkgRRjMje56
executionReport,12:00:08 PM,DOGEUSD,LYxvp79jYcuRy4dpy4IT8x,BUY,LIMIT,240.00000000,0.2077,110860119,12:00:08 PM,240.00000000,240.00000000,0.2077,0.00011694,BNB,13794812,true,11:59:44 AM,49.8480,H4FAdONwoVT0xM9t
executionReport,7:42:08 AM,DOGEUSD,Ft3sOWvegUcCkk3xaAac7Q,BUY,LIMIT,285.00000000,0.1749,112448064,7:42:08 AM,285.00000000,285.00000000,0.1749,0.00012360,BNB,13853065,true,7:38:54 AM,49.8465,H8Nh4LysCJMf5WYT
executionReport,12:20:37 PM,DOGEUSD,kAmnPS2PnyHsSWb7uMzQLd,SELL,LIMIT,271.00000000,0.1845,112120579,12:20:37 PM,271.00000000,271.00000000,0.1845,0.00012060,BNB,13839290,true,12:20:36 PM,49.9995,HM26vApKBInZXedn
executionReport,1:35:58 PM,DOGEUSD,lpfGXhN7fmgzuZ8SB8uNQY,BUY,LIMIT,238.00000000,0.2102,110244939,1:35:58 PM,238.00000000,238.00000000,0.2102,0.00012016,BNB,13778901,true,1:23:37 PM,50.0276,HMeVR1lReWalTSyw
executionReport,12:12:09 PM,DOGEUSD,NqqHzvnCtUVgFqECERvmER,BUY,LIMIT,267.00000000,0.1871,112068379,12:12:09 PM,267.00000000,267.00000000,0.1871,0.00011961,BNB,13838712,true,9:26:13 AM,49.9557,HQH3NjyqmN8CMZAN
executionReport,12:18:51 PM,DOGEUSD,Dj3p5GaAHOrd0Lf1MESoWe,SELL,LIMIT,270.00000000,0.1850,112119627,12:18:51 PM,270.00000000,270.00000000,0.1850,0.00012063,BNB,13839206,true,12:18:46 PM,49.9500,HSZBC2b1uJwXGSdL
executionReport,6:28:16 AM,DOGEUSD,adeKu6j5FsrtRz2a5byB9l,BUY,LIMIT,279.00000000,0.1787,112418318,6:28:16 AM,279.00000000,279.00000000,0.1787,0.00012384,BNB,13851622,true,6:27:54 AM,49.8573,HbEc3h2Dd1And2eC
executionReport,4:48:39 AM,DOGEUSD,G5RWIGA2xzuozz6iyuFE98,BUY,LIMIT,277.00000000,0.1804,112384471,4:48:39 AM,277.00000000,277.00000000,0.1804,0.00012285,BNB,13850521,true,4:42:17 AM,49.9708,HgB5wvIq9YvYc2DC
executionReport,3:16:05 AM,DOGEUSD,YWHxoibXJGIJUeA82GxQGc,SELL,LIMIT,237.00000000,0.2110,110462281,3:16:05 AM,237.00000000,237.00000000,0.2110,0.00011931,BNB,13784567,true,3:16:02 AM,50.0070,Hhoer2hvsoaoMYWa
executionReport,8:37:19 AM,DOGEUSD,XXPVkssRkEyUgczCu00VZG,BUY,LIMIT,250.00000000,0.2001,111169485,8:37:19 AM,250.00000000,250.00000000,0.2001,0.00012221,BNB,13805826,true,8:37:13 AM,50.0250,HpnnTL7Ca11Vlmz5
executionReport,4:42:12 AM,DOGEUSD,02HtjH6pEiA2NGdrIFJezX,BUY,LIMIT,277.00000000,0.1803,112160470,4:42:12 AM,277.00000000,277.00000000,0.1803,0.00012265,BNB,13850437,true,1:55:33 PM,49.9431,HqF1MnU4iJI22gn7
executionReport,1:51:23 PM,DOGEUSD,hFGaKmq7TrcVVbKuO4jiBZ,BUY,LIMIT,276.00000000,0.1808,112146108,1:51:23 PM,276.00000000,276.00000000,0.1808,0.00012095,BNB,13841770,true,1:19:09 PM,49.9008,HwnbPtienQfKCYaN
executionReport,12:00:09 PM,DOGEUSD,6r0rOrElUwg3H9tbj1StPJ,SELL,LIMIT,241.00000000,0.2078,110860469,12:00:09 PM,241.00000000,241.00000000,0.2078,0.00011712,BNB,13794815,true,12:00:09 PM,50.0798,Hy57O3C0fxbGV1Q6
executionReport,12:13:36 PM,DOGEUSD,nGs09duSWXhYmCCYXBraAr,BUY,LIMIT,241.00000000,0.2071,110865936,12:13:36 PM,241.00000000,241.00000000,0.2071,0.00011738,BNB,13795200,true,12:12:31 PM,49.9111,I1a4W9okS9cldHLr
executionReport,7:27:05 PM,DOGEUSD,OvBTQJBEkXwsBNbVHIsu3m,BUY,LIMIT,288.00000000,0.1732,112661867,7:27:05 PM,160.00000000,288.00000000,0.1732,0.00006827,BNB,13862047,true,7:25:40 PM,49.8816,I2C53WTq2jEVbLxp
executionReport,8:02:33 AM,DOGEUSD,QAigYWomqAjO2ZiKwQw8tV,SELL,LIMIT,256.00000000,0.1951,117308208,8:02:33 AM,256.00000000,256.00000000,0.1951,0.00012517,BNB,14075368,true,8:02:26 AM,49.9456,I2ajGEfP3Kf7Ln20
executionReport,11:44:54 PM,DOGEUSD,VmVXiuo2E8vposyyy2vij5,SELL,LIMIT,236.00000000,0.2115,110415512,11:44:54 PM,236.00000000,236.00000000,0.2115,0.00011905,BNB,13783544,true,11:44:50 PM,49.9140,I3qpJ3ObQiedGB7C
executionReport,2:30:56 AM,DOGEUSD,maBQA1BgxJ0AXJLto6vj8d,SELL,LIMIT,261.00000000,0.1915,111956960,2:30:56 AM,261.00000000,261.00000000,0.1915,0.00012426,BNB,13833893,true,2:30:53 AM,49.9815,I8QfIH8XjDR6pQ9m
executionReport,11:38:26 PM,DOGEUSD,IIO1dLEiSPE7fn3XPwuUrQ,BUY,LIMIT,236.00000000,0.2116,110407276,11:38:26 PM,236.00000000,236.00000000,0.2116,0.00011890,BNB,13783497,true,11:10:14 PM,49.9376,I8oeL1BZ05PCvNgq
executionReport,6:31:47 AM,DOGEUSD,mxInsZ22zhxxVwtHaXdFgy,SELL,LIMIT,232.00000000,0.2154,110114731,6:31:47 AM,232.00000000,232.00000000,0.2154,0.00011988,BNB,13775032,true,6:31:40 AM,49.9728,IM35kLkNqfIsaDCq
executionReport,1:18:50 PM,DOGEUSD,6gp9ypzbb4yvzJ9SnRrAWB,BUY,LIMIT,276.00000000,0.1811,112144757,1:18:50 PM,276.00000000,276.00000000,0.1811,0.00012133,BNB,13841072,true,1:16:52 PM,49.9836,IMVl0m9vFSg3zbAE
executionReport,7:23:27 AM,DOGEUSD,TR9VO29YHhp3Fl8YZllzfX,BUY,LIMIT,284.00000000,0.1758,112438900,7:23:27 AM,284.00000000,284.00000000,0.1758,0.00012376,BNB,13852516,true,7:19:33 AM,49.9272,ITyznJKoULhTERtS
executionReport,6:02:48 AM,DOGEUSD,wZwmvdRP4ycBJMnYVR5HnS,BUY,LIMIT,231.00000000,0.2163,110104239,6:02:48 AM,231.00000000,231.00000000,0.2163,0.00011934,BNB,13774854,true,6:00:56 AM,49.9653,IbyU9wdz81mo2NRO
executionReport,1:08:37 PM,DOGEUSD,4gN3sK5dXSHZ7lSGdgj0Ny,SELL,LIMIT,273.00000000,0.1830,112139270,1:08:37 PM,273.00000000,273.00000000,0.1830,0.00012056,BNB,13840492,true,1:08:36 PM,49.9590,Ik0rab3VZBvKsESV
executionReport,6:06:31 AM,DOGEUSD,vMmztrBBzNid8ganHHh3OX,BUY,LIMIT,231.00000000,0.2159,110105612,6:06:31 AM,156.00000000,231.00000000,0.2159,0.00008047,BNB,13774894,true,6:04:45 AM,49.8729,IpCesNFSIliKnvTD
executionReport,10:07:26 PM,DOGEUSD,p9jjYN5r0Ibd1maqCJee9N,BUY,LIMIT,295.00000000,0.1692,112725592,10:07:26 PM,295.00000000,295.00000000,0.1692,0.00012593,BNB,13865005,true,10:06:25 PM,49.9140,IySvsNTCXVApVXFw
executionReport,7:24:26 AM,DOGEUSD,ATP0TKNk2OMrpHYjqFX4Em,SELL,LIMIT,285.00000000,0.1756,112441601,7:24:26 AM,285.00000000,285.00000000,0.1756,0.00012389,BNB,13852548,true,7:24:20 AM,50.0460,IzULGYgJ8apEm6vq
executionReport,1:07:22 PM,DOGEUSD,ilIzca1WRxShRWIJE24fhd,BUY,LIMIT,272.00000000,0.1835,112121250,1:07:22 PM,272.00000000,272.00000000,0.1835,0.00012056,BNB,13840384,true,12:21:22 PM,49.9120,JG7ftX35DoARbDsW
executionReport,2:54:01 PM,DOGEUSD,QhEP5GHDwEJm0XkIam2v2c,BUY,LIMIT,243.00000000,0.2053,110907605,2:54:01 PM,243.00000000,243.00000000,0.2053,0.00011952,BNB,13796891,true,2:24:14 PM,49.8879,JGvGdUvtYzj1jhWq
executionReport,7:38:20 AM,DOGEUSD,FpNNqcGDAhlRUKFrzj2dx4,BUY,LIMIT,285.00000000,0.1753,112441645,7:38:20 AM,285.00000000,285.00000000,0.1753,0.00012407,BNB,13852866,true,7:24:27 AM,49.9605,JTLCEcrs7YwIwQuF
executionReport,12:16:11 PM,DOGEUSD,HEXDD6ickFNK17BKFOhv2N,BUY,LIMIT,269.00000000,0.1855,112117723,12:16:11 PM,269.00000000,269.00000000,0.1855,0.00012028,BNB,13839016,true,12:15:36 PM,49.8995,JaMFt2ahibyuzFQZ
executionReport,3:27:50 PM,DOGEUSD,Ty6YsDAcEM4h2RFP9EV1Fq,BUY,LIMIT,253.00000000,0.1970,111801801,3:27:50 PM,253.00000000,253.00000000,0.1970,0.00012078,BNB,13829227,true,3:13:56 PM,49.8410,JbCWEiVT4h9pKsHS
executionReport,8:41:35 AM,DOGEUSD,S1NoHjhtSskiR9ZOm19cQd,SELL,LIMIT,265.00000000,0.1890,112052409,8:41:35 AM,265.00000000,265.00000000,0.1890,0.00012185,BNB,13836250,true,8:41:32 AM,50.0850,JdzfyfwXn6G0O4pK
executionReport,9:25:56 AM,DOGEUSD,XJn4QMRTkOlTgD54kFsidh,SELL,LIMIT,267.00000000,0.1876,112068140,9:25:56 AM,267.00000000,267.00000000,0.1876,0.00012240,BNB,13836886,true,9:25:56 AM,50.0892,JeNIEyrQBg8t55dn
executionReport,12:12:31 PM,DOGEUSD,i2TWGkREqAEZIXMc4omZc6,SELL,LIMIT,241.00000000,0.2074,110865875,12:12:31 PM,241.00000000,241.00000000,0.2074,0.00011787,BNB,13795187,true,12:12:24 PM,49.9834,JiLlXDLbcskZUiTl
executionReport,5:28:49 AM,DOGEUSD,DFr0DgKabhPTSYbtrDjkeq,BUY,LIMIT,277.00000000,0.1799,112395740,5:28:49 AM,277.00000000,277.00000000,0.1799,0.00012215,BNB,13851074,true,5:16:57 AM,49.8323,JiwSYGfBdsrjlatE
executionReport,11:10:13 PM,DOGEUSD,jqaS7byuqQepWRwL8VNNId,SELL,LIMIT,236.00000000,0.2119,110407260,11:10:13 PM,236.00000000,236.00000000,0.2119,0.00011903,BNB,13783381,true,11:10:10 PM,50.0084,Jl94fXt59GFmbjkn
executionReport,7:15:22 AM,DOGEUSD,itj3CnCTPPBXKfZHiPInLJ,BUY,LIMIT,282.00000000,0.1770,112435851,7:15:22 AM,282.00000000,282.00000000,0.1770,0.00012396,BNB,13852257,true,7:13:59 AM,49.9140,Jpy8UBA5BigM69Il
executionReport,8:44:51 AM,DOGEUSD,l9GB6BoBMI2eKzwCZaTIFU,SELL,LIMIT,265.00000000,0.1885,112054013,8:44:51 AM,265.00000000,265.00000000,0.1885,0.00012218,BNB,13836347,true,8:44:48 AM,49.9525,K0Bu5CAHwYccptPe
executionReport,6:35:02 AM,DOGEUSD,hZaAe5ppKKrStE1esz4joE,BUY,LIMIT,279.00000000,0.1786,112418660,6:35:02 AM,279.00000000,279.00000000,0.1786,0.00012375,BNB,13851696,true,6:28:33 AM,49.8294,KB3VvT2kj8TDvEjx
executionReport,6:37:34 AM,DOGEUSD,wIP7Vn1lJSouo7EKHP3ZwV,BUY,LIMIT,280.00000000,0.1783,112421552,6:37:34 AM,165.00000000,280.00000000,0.1783,0.00007319,BNB,13851746,true,6:35:27 AM,49.9240,KBIU1KeOsg2a67nM
executionReport,7:15:35 AM,DOGEUSD,zcR2j4GgXU1i4mq2MUhTRd,SELL,LIMIT,283.00000000,0.1766,112436701,7:15:35 AM,283.00000000,283.00000000,0.1766,0.00012418,BNB,13852311,true,7:15:33 AM,49.9778,KFKRgt1muOt2fHx2
